STATION,NAME,DATE,DAPR,EVAP,MDPR,MNPN,MXPN,PRCP,SN32,SNOW,SNWD,SX32,TMAX,TMIN,TOBS,WDMV,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
USC00348879,"TIPTON 4 S, OK US",2012-05-22,,,,,,0,21.1,,,31.1,34.4,17.8,24.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-05-23,,,,,,0,22.8,,,32.2,37.8,20.6,27.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-05-24,,,,,,0,25.6,,,33.9,35.6,22.8,27.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-05-25,,,,,,0,26.1,,,33.9,37.8,22.2,27.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-05-26,,,,,,0,27.2,,,33.9,37.2,23.9,25.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-05-27,,,,,,0,26.7,,,32.8,33.3,23.3,26.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-05-28,,,,,,0,26.7,,,36.1,37.8,20,20,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-05-29,,,,,,0,26.7,,,36.1,37.8,17.8,26.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-05-30,,,,,,6.4,24.4,,,31.7,31.7,18.9,22.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-05-31,,,,,,0,22.2,,,31.7,28.9,16.7,16.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-01,,,,,,0,22.2,,,31.7,32.8,15.6,23.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-02,,,,,,0,23.9,,,33.9,37.8,16.1,28.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-03,,,,,,4.1,25,,,33.9,39.4,20.6,29.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-04,,,,,,0,26.7,,,33.9,34.4,22.8,25.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-05,,,,,,7.6,25,,,30,31.7,20,21.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-06,,,,,,20.1,23.9,,,31.7,31.1,19.4,19.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-07,,,,,,0.5,22.8,,,25.6,22.8,17.2,17.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-08,,,,,,0,20,,,31.1,31.1,15,20.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-09,,,,,,0,22.2,,,32.8,35,17.8,25.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-10,,,,,,0,25,,,34.4,41.7,23.3,27.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-11,,,,,,0,26.7,,,35.6,36.1,20.6,23.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-12,,,,,,6.4,25.6,,,30.6,30,20,22.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-13,,,,,,20.6,23.3,,,31.1,29.4,19.4,22.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-14,,,,,,3,23.9,,,32.8,36.7,20,20.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-15,,,,,,3.8,23.9,,,31.7,33.9,19.4,25,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-16,,,,,,0.8,24.4,,,35,35.6,20.6,22.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-17,,,,,,0,25.6,,,32.8,34.4,21.1,22.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-18,,,,,,0,25,,,34.4,36.1,20,26.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-19,,,,,,0,26.7,,,34.4,35,22.8,25.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-20,,,,,,0,27.2,,,33.9,35.6,23.3,24.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-21,,,,,,0,27.2,,,30.6,29.4,21.7,22.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-22,,,,,,0,26.1,,,35,36.7,20.6,26.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-23,,,,,,0,27.8,,,36.7,38.9,20.6,26.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-24,,,,,,0,28.3,,,37.8,40,20,26.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-25,,,,,,0,28.9,,,38.9,41.7,20.6,28.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-26,,,,,,0,29.4,,,38.9,43.3,20,28.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-27,,,,,,0,30.6,,,39.4,42.2,23.9,28.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-28,,,,,,0,30.6,,,38.3,41.1,24.4,27.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-29,,,,,,0,30.6,,,38.3,39.4,23.3,27.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-06-30,,,,,,0,30.6,,,38.9,38.9,23.3,28.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-01,,,,,,0,30.6,,,37.8,35,22.2,27.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-02,,,,,,0,30.6,,,36.1,36.7,23.3,27.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-03,,,,,,0,30.6,,,37.2,38.3,25.6,28.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-04,,,,,,0,30.6,,,37.8,38.9,25,28.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-05,,,,,,0,30.6,,,38.3,39.4,25.6,27.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-06,,,,,,0,30.6,,,38.9,38.9,23.3,29.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-07,,,,,,0,30.6,,,39.4,39.4,22.2,25.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-08,,,,,,0,31.1,,,40,39.4,22.8,28.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-09,,,,,,3.6,30,,,36.1,35.6,23.3,23.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-10,,,,,,22.4,26.1,,,32.2,31.1,20.6,22.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-11,,,,,,0,25,,,32.2,34.4,21.7,23.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-12,,,,,,0,25.6,,,36.1,36.1,21.1,25.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-13,,,,,,0,27.2,,,38.3,36.7,21.7,26.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-14,,,,,,0,28.3,,,38.3,37.2,22.8,26.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-15,,,,,,0,29.4,,,38.3,36.7,21.7,27.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-16,,,,,,0,30,,,38.3,36.7,22.8,25.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-17,,,,,,0,29.4,,,37.8,38.9,22.8,28.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-18,,,,,,0,30,,,38.9,39.4,24.4,30,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-19,,,,,,0,30.6,,,40,40,25,29.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-20,,,,,,0,31.1,,,40,41.1,23.9,27.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-21,,,,,,0,31.1,,,38.9,41.7,23.9,27.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-22,,,,,,0,31.1,,,39.4,39.4,25,29.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-23,,,,,,0,31.7,,,39.4,40,26.1,27.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-24,,,,,,0,31.7,,,38.9,38.9,25,30.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-25,,,,,,0,31.7,,,39.4,41.7,27.2,31.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-26,,,,,,0.3,31.1,,,35,35,22.8,23.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-27,,,,,,0,28.9,,,38.3,38.9,21.1,28.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-28,,,,,,0,31.1,,,39.4,40,24.4,30.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-29,,,,,,0,31.1,,,40,41.7,25,30.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-30,,,,,,0,31.1,,,40.6,42.2,23.3,31.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-07-31,,,,,,0,31.7,,,41.1,43.3,23.9,31.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-01,,,,,,0,32.2,,,41.7,44.4,23.3,33.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-02,,,,,,0,32.8,,,41.1,44.4,25,32.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-03,,,,,,0,32.8,,,40.6,43.9,25.6,32.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-04,,,,,,0,32.8,,,41.1,42.8,25,29.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-05,,,,,,0,32.8,,,40.6,38.9,24.4,30.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-06,,,,,,0,32.8,,,39.4,40.6,25.6,31.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-07,,,,,,0,32.8,,,38.3,40,25.6,26.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-08,,,,,,1.3,30.6,,,37.8,38.3,23.3,26.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-09,,,,,,0,30.6,,,38.9,42.2,21.1,27.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-10,,,,,,0,30.6,,,37.2,35,19.4,23.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-11,,,,,,0,29.4,,,37.2,37.8,21.1,27.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-12,,,,,,0,30.6,,,35.6,38.9,26.1,27.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-13,,,,,,0,28.9,,,37.8,37.8,16.7,26.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-14,,,,,,1.3,29.4,,,35.6,38.9,19.4,22.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-15,,,,,,0.3,27.8,,,35.6,37.8,21.1,27.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-16,,,,,,0,29.4,,,32.8,33.3,22.2,23.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-17,,,,,,0,27.2,,,35,35,18.9,25.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-18,,,,,,0,28.9,,,33.9,34.4,18.9,18.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-19,,,,,,0.3,26.7,,,34.4,33.9,16.7,19.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-20,,,,,,4.8,26.7,,,35,33.9,15.6,20.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-21,,,,,,3.6,25.6,,,30,27.2,18.3,18.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-22,,,,,,0,22.8,,,30,30,16.7,22.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-23,,,,,,0,24.4,,,31.1,34.4,20.6,25.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-24,,,,,,1,25.6,,,31.1,33.3,21.7,26.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-25,,,,,,13.5,26.7,,,32.2,36.7,21.7,21.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-26,,,,,,2.3,25,,,32.2,32.2,21.7,23.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-27,,,,,,0,25,,,33.9,35.6,20.6,22.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-28,,,,,,0,25,,,34.4,35,20,21.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-29,,,,,,0,23.9,,,34.4,35.6,16.1,20,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-30,,,,,,0,24.4,,,35,35.6,16.1,23.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-08-31,,,,,,0,26.7,,,35.6,37.2,19.4,23.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-01,,,,,,0,27.2,,,36.7,39.4,20.6,28.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-02,,,,,,0,28.9,,,37.2,39.4,24.4,28.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-03,,,,,,0,29.4,,,37.8,40,24.4,28.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-04,,,,,,0,30,,,37.8,40.6,24.4,28.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-05,,,,,,12.2,30,,,37.2,40,22.2,22.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-06,,,,,,4.6,26.7,,,32.8,35,22.2,27.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-07,,,,,,3.3,26.1,,,35,41.1,17.8,18.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-08,,,,,,0.3,22.8,,,30,28.9,15.6,15.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-09,,,,,,0,20.6,,,31.7,32.2,12.2,19.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-10,,,,,,0,21.7,,,31.7,33.9,13.9,21.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-11,,,,,,0,23.3,,,31.7,35.6,16.7,23.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-12,,,,,,0,23.9,,,32.2,35.6,18.3,25.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-13,,,,,,2,20.6,,,28.3,26.1,14.4,14.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-14,,,,,,0,19.4,,,20.6,16.7,14.4,14.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-15,,,,,,0,18.9,,,26.7,24.4,14.4,17.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-16,,,,,,0,20.6,,,28.3,26.7,15.6,16.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-17,,,,,,0,21.1,,,29.4,28.9,15,19.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-18,,,,,,0,21.7,,,29.4,27.8,13.3,16.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-19,,,,,,0,21.1,,,28.9,32.2,12.2,20.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-20,,,,,,0,22.2,,,30.6,36.7,15,22.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-21,,,,,,0,22.8,,,31.1,36.1,15.6,21.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-22,,,,,,0,22.8,,,31.7,36.7,14.4,22.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-23,,,,,,0,23.9,,,31.1,35,17.2,21.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-24,,,,,,0,23.9,,,30,35,19.4,27.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-25,,,,,,1,25,,,31.7,35.6,21.1,22.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-26,,,,,,4.3,23.9,,,31.1,33.9,18.9,18.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-27,,,,,,15,22.2,,,25.6,21.1,18.3,18.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-28,,,,,,0.3,20.6,,,23.9,23.9,17.8,21.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-29,,,,,,9.9,20.6,,,22.2,21.1,18.9,18.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-09-30,,,,,,0,19.4,,,24.4,25,15.6,15.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-01,,,,,,0.3,17.8,,,23.9,27.2,13.3,13.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-02,,,,,,0,16.1,,,25.6,24.4,11.7,14.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-03,,,,,,0,16.7,,,26.1,28.9,12.2,18.3,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-04,,,,,,0,18.9,,,21.1,21.1,15.6,16.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-05,,,,,,0,16.7,,,20.6,16.1,8.9,8.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-06,,,,,,0,13.9,,,16.7,10.6,7.8,7.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-07,,,,,,0,12.8,,,18.3,12.2,3.3,3.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-08,,,,,,0,10.6,,,19.4,18.9,0,10.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-09,,,,,,0,13.3,,,22.8,28.3,9.4,15,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-10,,,,,,0,16.1,,,18.3,17.8,11.7,15.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-11,,,,,,0,17.2,,,23.3,27.8,15,21.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-12,,,,,,0,20,,,25.6,30.6,18.9,22.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-13,,,,,,4.6,18.3,,,25,31.7,15.6,15.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-14,,,,,,0,15.6,,,23.9,27.8,11.1,16.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-15,,,,,,0,16.1,,,24.4,29.4,8.9,17.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-16,,,,,,0,18.3,,,25.6,32.2,16.1,20.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-17,,,,,,0,19.4,,,25,27.8,11.7,12.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-18,,,,,,0,15.6,,,22.8,21.7,4.4,7.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-19,,,,,,0,13.9,,,22.2,25.6,3.3,14.4,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-20,,,,,,0,16.1,,,23.9,30,10.6,20.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-21,,,,,,0,18.9,,,26.1,35.6,17.8,25,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-22,,,,,,1.3,20.6,,,23.3,26.1,17.8,17.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-23,,,,,,0,19.4,,,26.7,31.1,16.7,20.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-24,,,,,,0,20.6,,,25,29.4,17.8,21.7,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-25,,,,,,0,17.8,,,22.8,21.7,7.2,7.2,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-26,,,,,,0,13.9,,,17.8,11.7,1.1,1.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-27,,,,,,0,10.6,,,17.8,12.8,-4.4,1.1,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-28,,,,,,0,10,,,18.3,16.7,-2.2,5.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-29,,,,,,0,11.1,,,18.9,20.6,1.7,8.9,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-30,,,,,,0,12.2,,,20,26.1,2.8,10.6,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-10-31,,,,,,0,13.9,,,21.7,26.1,7.8,12.8,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-01,,,,,,0,13.9,,,22.2,31.1,5.6,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-02,,,,,,0,16.1,,,22.8,30,11.7,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-03,,,,,,0,16.1,,,21.1,21.1,7.8,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-04,,,,,,0,13.9,,,20.6,21.1,2.8,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-05,,,,,,0,13.9,,,19.4,22.2,6.7,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-06,,,,,,0,12.2,,,20,26.1,1.7,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-07,,,,,,0,12.8,,,20,24.4,3.3,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-08,,,,,,0,13.9,,,20.6,30,8.9,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-09,,,,,,0,16.7,,,22.8,29.4,14.4,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-10,,,,,,0,18.3,,,22.2,28.3,15.6,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-11,,,,,,1,13.3,,,20.6,21.7,-1.1,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-12,,,,,,0,9.4,,,16.1,12.8,-4.4,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-13,,,,,,0,8.3,,,15,15,-4.4,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-14,,,,,,0,8.3,,,15.6,18.3,-2.2,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-15,,,,,,0,9.4,,,15.6,18.3,2.2,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-16,,,,,,0,10,,,16.1,17.8,2.8,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-17,,,,,,0,10,,,16.1,20,2.8,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-18,,,,,,0.5,12.2,,,16.7,21.7,7.8,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-19,,,,,,0,13.3,,,19.4,24.4,10,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-20,,,,,,0,12.2,,,19.4,25,3.9,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-21,,,,,,0,12.8,,,18.3,25.6,5,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-22,,,,,,0,15,,,20.6,26.7,13.9,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-23,,,,,,0,12.8,,,17.8,15,0,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-24,,,,,,0,9.4,,,15.6,17.8,-3.3,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-25,,,,,,0,10,,,16.7,20.6,2.2,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-26,,,,,,0,9.4,,,13.3,13.9,-1.1,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-27,,,,,,0,7.2,,,13.3,11.1,-4.4,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-28,,,,,,0,7.8,,,14.4,20.6,0.6,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-29,,,,,,0,10,,,15.6,22.2,3.3,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-11-30,,,,,,0,11.1,,,16.7,24.4,6.1,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-01,,,,,,0,12.8,,,18.3,28.3,8.3,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-02,,,,,,0,11.1,,,17.8,26.7,0.6,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-03,,,,,,0,15,,,19.4,28.3,12.8,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-04,,,,,,0,12.8,,,17.8,19.4,2.2,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-05,,,,,,0,10,,,15.6,17.8,-1.7,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-06,,,,,,0,10.6,,,16.1,22.2,5,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-07,,,,,,0,10,,,13.3,13.3,1.7,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-08,,,,,,0,9.4,,,11.7,8.9,1.7,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-09,,,,,,0,8.3,,,12.2,11.7,0,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-10,,,,,,0,5.6,,,10,4.4,-8.3,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-11,,,,,,0,3.3,,,10,9.4,-10,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-12,,,,,,0,3.3,,,10,15,-5.6,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-13,,,,,,0,5,,,11.7,17.8,-1.7,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-14,,,,,,10.2,9.4,,,12.2,15.6,9.4,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-15,,,,,,0,6.7,,,10.6,15.6,4.4,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-16,,,,,,0,6.1,,,11.1,18.9,2.8,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-17,,,,,,0,4.4,,,10.6,13.3,-1.1,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-18,,,,,,0,3.9,,,12.2,17.2,-0.6,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-19,,,,,,0,6.7,,,10,18.3,2.2,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-20,,,,,,0,3.9,,,9.4,10.6,-2.8,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-21,,,,,,0,2.2,,,9.4,18.3,-6.1,,,,,,,,,,
USC00348879,"TIPTON 4 S, OK US",2012-12-22,,,,,,0,3.3,,,9.4,15.6,0,,,,,,,,,,
