"Year","Month","Day","DATE","Y.WFEC","NAME","PRCP","TMAX","TMIN","TOBS","OilPrice","oilProduction","WoodFordBcfShaleProduction","Monthly Rig Count","Monthly Total Oil Production Anarkado ","Monhtly Total Natural Gas Production Anarkado","tornadoCount","Maximum.Relative.HumidityPct","Minimum.Relative.HumidityPct","Average.Relative.HumidityPct","Minimum.Wind.Chill.Index.Temperature","Maximum.Wind.SpeedMph","Minimum.Wind.SpeedMph","Average.Wind.SpeedMph","Standard.Deviation.of.Wind.Speed.at.10m.Mph","Maximum.Wind.GustMph","Maximum.Wind.Speed.at.2m.Mph","Minimum.Wind.Speed.at.2m.Mph","Average.Wind.Speed.at.2m","Standard.Deviation.of.Wind.Speed.at.2m.Mph","Maximum.Solar.Radiation.MJ.square.meters","Total.Solar.Radiation.MJ.square.meters","TempWeighted","CDDTref","HDDTref","HDDt","CDDt","TetMinus1","effectiveTemp","effectTempCategory","Holidays","Day of Week","WeekendIdentifier"
2016,3,5,2016-03-05,990.45,"BLANCHARD 2 SSW, OK US",0,22.8,5.6,8.3,37.9,9022,2.142,65,419131.49,5063463.8,5,84,29.34,57.78,37.49,17.17,6.57,11.46,2.44,22.73,14.07,3.84,8.07,2.65,886.06,19.39,14.2,20,5,0,0,0,4.15,3,1,6,1
2016,3,6,2016-03-06,1024.88,"BLANCHARD 2 SSW, OK US",0,23.9,8.3,11.1,37.9,9022,2.142,65,419131.49,5063463.8,5,87.8,58.41,77.04,-996,29.28,8.2,17.95,5.86,36.91,23.58,4.88,13.81,5.03,857.96,9.61,16.1,20,5,0,0,0,5.55,3,1,7,1
2016,3,7,2016-03-07,1021.385,"BLANCHARD 2 SSW, OK US",0,21.7,11.1,14.4,37.9,9022,2.142,65,419131.49,5063463.8,5,96.1,61.91,84.06,-996,26.82,4.43,16.97,4.72,34.49,21.54,2.1,13.31,3.98,800.88,11.03,16.4,20,5,0,0,0,7.2,3,0,1,0
2016,3,8,2016-03-08,988.296,"BLANCHARD 2 SSW, OK US",7.6,18.3,7.2,10,36.67,9022,2.142,65,419131.49,5063463.8,5,99.2,53.59,84.82,-996,29.42,0.76,9.76,5.06,48.68,23.85,0.06,6.89,4.27,940.5,17.17,12.75,20,5,0,0,0,5,3,0,2,0
2016,3,9,2016-03-09,995.585,"BLANCHARD 2 SSW, OK US",13.5,19.4,9.4,9.4,37.62,9022,2.142,65,419131.49,5063463.8,5,99.3,72.24,90.75,-996,15.6,3.83,8.13,2.61,19.51,11.92,1.56,5.42,2.39,985.29,14.5,14.4,20,5,0,0,0,4.7,3,0,3,0
2016,3,10,2016-03-10,972.345,"BLANCHARD 2 SSW, OK US",0,17.2,9.4,12.2,37.77,9022,2.142,65,419131.49,5063463.8,5,100,48.76,78.86,45.2,20.62,4.42,11.55,4.18,29.3,16.31,2.75,8.19,3.72,937.87,17.13,13.3,20,5,0,0,0,6.1,3,0,4,0
2016,3,11,2016-03-11,974.254,"BLANCHARD 2 SSW, OK US",0,21.1,6.7,6.7,38.51,9022,2.142,65,419131.49,5063463.8,5,99.8,60.31,76.53,40.08,18.03,4.49,12.53,2.88,23.6,14.26,2.83,8.91,2.45,954.56,16.1,13.9,20,5,0,0,0,3.35,3,0,5,0
2016,3,12,2016-03-12,932.736,"BLANCHARD 2 SSW, OK US",5.6,19.4,6.7,11.1,37.2,9022,2.142,65,419131.49,5063463.8,5,100,70.8,91.81,-996,14.82,2.99,8.96,2.52,18.41,11.18,1.64,6.72,2.11,840.4,10.41,13.05,20,5,0,0,0,5.55,3,1,6,1
2016,3,13,2016-03-13,942.6,"BLANCHARD 2 SSW, OK US",0,19.4,11.1,12.8,37.2,9022,2.142,65,419131.49,5063463.8,5,100,45.34,85.19,46.08,17.38,0.25,8.68,3.69,22.5,13.34,0,5.93,3.24,912.4,13.98,15.25,20,5,0,0,0,6.4,3,1,7,1
2016,3,14,2016-03-14,961.781,"BLANCHARD 2 SSW, OK US",0,28.3,11.7,12.8,37.2,9022,2.142,65,419131.49,5063463.8,5,99.2,17.64,63.25,42.44,27.4,0.94,10.28,5.61,33.98,21.47,0,6.87,4.89,917.67,22.53,20,20,5,0,0,0,6.4,3,0,1,0
2016,3,15,2016-03-15,948.827,"BLANCHARD 2 SSW, OK US",0,19.4,11.1,13.9,36.32,9022,2.142,65,419131.49,5063463.8,5,80.5,18.57,48.87,41.21,25.5,3.74,12.71,5.56,33.24,20.13,1.08,8.59,5.49,895.72,23.04,15.25,20,5,0,0,0,6.95,3,0,2,0
2016,3,16,2016-03-16,989.59,"BLANCHARD 2 SSW, OK US",0,23.3,3.3,6.1,38.43,9022,2.142,65,419131.49,5063463.8,5,91.5,29.06,52.92,32.62,18.59,0.2,9.77,4.76,25.72,13.46,0,6.38,3.84,888.69,22.96,13.3,20,5,0,0,0,3.05,3,0,3,0
2016,3,17,2016-03-17,970.657,"BLANCHARD 2 SSW, OK US",0,22.2,6.1,12.8,40.17,9022,2.142,65,419131.49,5063463.8,5,93.7,33.92,58.43,38.85,19.91,3.17,10.38,3.88,24.76,16.73,0.85,7.03,3.79,876.4,22.22,14.15,20,5,0,0,0,6.4,3,0,4,0
2016,3,18,2016-03-18,1084.428,"BLANCHARD 2 SSW, OK US",0,20.6,8.9,10,39.47,9022,2.142,65,419131.49,5063463.8,5,97.6,52.5,73.69,31.27,26.96,5.28,17.79,5.68,33.98,20.76,1.17,13.01,4.98,820.2,9.32,14.75,20,5,0,0,0,5,3,0,5,0
2016,3,19,2016-03-19,1117.34,"BLANCHARD 2 SSW, OK US",0,14.4,5.6,7.2,39.91,9022,2.142,65,419131.49,5063463.8,5,91.5,19.87,54.96,20.85,16.89,3.85,10.84,2.45,23.82,13.41,2.36,7.79,2.53,917.67,24.36,10,20,5,0,0,0,3.6,3,1,6,1
2016,3,20,2016-03-20,1150.439,"BLANCHARD 2 SSW, OK US",0,14.4,0,1.1,39.91,9022,2.142,65,419131.49,5063463.8,5,86.8,24.4,54.92,18.35,12.86,1.19,6.82,2.51,22.44,9.93,0,4.46,2.19,927.33,24.69,7.2,20,5,0,0,0,0.55,3,1,7,1
2016,3,21,2016-03-21,1247.338,"BLANCHARD 2 SSW, OK US",0,14.4,-1.7,0,39.91,9022,2.142,65,419131.49,5063463.8,5,89.4,22.58,51.93,22.92,29.1,3.47,15.4,7.5,36.17,22.84,0.33,11.23,6.54,915.04,24.28,6.35,20,5,0,0,0,0,2,0,1,0
2016,3,22,2016-03-22,1078.621,"BLANCHARD 2 SSW, OK US",0,15.6,0,1.1,41.45,9022,2.142,65,419131.49,5063463.8,5,87.8,26.15,52.53,35.28,31.41,5.84,16.73,6.46,41.29,24.16,2.5,12.27,5.57,971.24,20.58,7.8,20,5,0,0,0,0.55,3,0,2,0
2016,3,23,2016-03-23,974.435,"BLANCHARD 2 SSW, OK US",0,20,1.1,10,38.28,9022,2.142,65,419131.49,5063463.8,5,82.6,9.02,42.23,37.02,33.98,9.38,21.86,5.33,42.23,26.24,6.81,16.62,4.36,978.27,22.59,10.55,20,5,0,0,0,5,3,0,3,0
2016,3,24,2016-03-24,1063.91,"BLANCHARD 2 SSW, OK US",0,25.6,10,16.1,38.14,9022,2.142,65,419131.49,5063463.8,5,72.66,20.93,43.14,30.2,35.08,2.64,15.35,8.06,45.81,26.89,0.71,11.49,6.79,941.38,-996,17.8,20,5,0,0,0,8.05,3,0,4,0
2016,3,25,2016-03-25,1144.568,"BLANCHARD 2 SSW, OK US",0,27.2,3.9,3.9,37.99,9022,2.142,65,419131.49,5063463.8,5,88.3,22.73,51.55,24.96,27.83,2.28,14.55,6.51,37.85,21.41,0,10.36,5.95,930.85,24.95,15.55,20,5,0,0,0,1.95,3,0,5,0
2016,3,26,2016-03-26,956.155,"BLANCHARD 2 SSW, OK US",0,16.1,0.6,1.7,37.99,9022,2.142,65,419131.49,5063463.8,5,88.4,42.09,64.24,38.41,31.07,2.92,12.09,6.29,39.46,23,1.96,8.48,4.57,925.58,24.63,8.35,20,5,0,0,0,0.85,3,1,6,1
2016,3,27,2016-03-27,1045.079,"BLANCHARD 2 SSW, OK US",1,21.1,1.7,10,37.99,9022,2.142,65,419131.49,5063463.8,5,88.2,28.23,61.43,29.32,26.49,2.17,13.62,6.31,36.53,20.65,1.38,10.11,5.55,952.8,25.59,11.4,20,5,0,0,0,5,3,1,7,1
2016,3,28,2016-03-28,1134.335,"BLANCHARD 2 SSW, OK US",0,23.9,3.3,3.3,37.99,9022,2.142,65,419131.49,5063463.8,5,94.8,27.06,59.77,25.7,21.47,0.09,11.48,5.01,28.5,16.24,0,7.97,4.45,958.95,25.32,13.6,20,5,0,0,0,1.65,3,0,1,0
2016,3,29,2016-03-29,1010.089,"BLANCHARD 2 SSW, OK US",0,17.2,0.6,0.6,36.91,9022,2.142,65,419131.49,5063463.8,5,89.3,58.12,71.96,43.32,28.32,9.12,17.93,4.58,36.1,21.14,5.56,13.28,3.63,701.82,9.7,8.9,20,5,0,0,0,0.3,3,0,2,0
2016,3,30,2016-03-30,1010.76,"BLANCHARD 2 SSW, OK US",0,21.7,0.6,10.6,36.91,9022,2.142,65,419131.49,5063463.8,5,96.8,14.09,58.48,-996,23.4,3.96,13.37,3.72,29.59,16.85,0.75,9.34,3.45,1007.24,21.43,11.15,20,5,0,0,0,5.3,3,0,3,0
2016,3,31,2016-03-31,969.289,"BLANCHARD 2 SSW, OK US",0,23.3,10.6,16.1,36.94,9022,2.142,65,419131.49,5063463.8,5,71.3,19.18,37.05,42.43,24.11,2.97,12.57,4.14,32.66,18.32,1.41,9.35,3.89,958.95,26.12,16.95,20,5,0,0,0,8.05,3,0,4,0
2016,4,1,2016-04-01,993.719,"BLANCHARD 2 SSW, OK US",0,29.4,10,10,35.36,8825,2.421,60,405056.293,5691356.5,28,74.89,27.05,44.69,32.13,20.45,1.72,8.08,3.1,25.14,13.31,1.02,5.2,2.5,902.74,14.24,19.7,20,5,0,0,0,5,3,0,5,0
2016,4,2,2016-04-02,1055.215,"BLANCHARD 2 SSW, OK US",0,20,6.7,6.7,34.3,8825,2.421,60,405056.293,5691356.5,28,86.6,14.73,48.75,24.22,11.62,1.76,6.97,2.04,17.68,9.12,0.62,4.38,1.58,962.46,26.47,13.35,20,5,0,0,0,3.35,3,1,6,1
2016,4,3,2016-04-03,1005.967,"BLANCHARD 2 SSW, OK US",0,22.8,6.7,8.3,34.3,8825,2.421,60,405056.293,5691356.5,28,79.17,15.55,42.58,32.71,25.46,1.99,11.43,5.45,33.82,18.41,0.21,7.35,4.56,969.48,26.73,14.75,20,5,0,0,0,4.15,3,1,7,1
2016,4,4,2016-04-04,1041.085,"BLANCHARD 2 SSW, OK US",0,26.7,8.3,11.1,34.3,8825,2.421,60,405056.293,5691356.5,28,78.28,16.18,44.36,36.33,15.69,0.07,7.2,3.81,19.66,10.51,0,3.97,2.77,960.7,-996,17.5,20,5,0,0,0,5.55,3,0,1,0
2016,4,5,2016-04-05,1045.442,"BLANCHARD 2 SSW, OK US",0,29.4,11.1,12.2,34.52,8825,2.421,60,405056.293,5691356.5,28,79.07,13.33,40.62,-996,31.65,7.32,17.31,6.27,42.01,22.62,4.03,12.03,4.84,965.97,23.43,20.25,20,5,0,0.25,0,6.1,3,0,2,0
2016,4,6,2016-04-06,979.196,"BLANCHARD 2 SSW, OK US",0,31.1,12.2,13.3,37.74,8825,2.421,60,405056.293,5691356.5,28,65.81,11.77,31.83,41.9,34.31,0.33,13.93,6.31,44.07,26.33,0,10.29,5.77,983.53,27.38,21.65,20,5,0,1.65,0,6.65,3,0,3,0
2016,4,7,2016-04-07,977.505,"BLANCHARD 2 SSW, OK US",0,23.9,13.3,13.9,37.3,8825,2.421,60,405056.293,5691356.5,28,70.1,20.8,42.05,36.42,24.05,1.63,11.05,5.67,33.24,16.75,0,6.5,4.65,993.19,25.1,18.6,20,5,0,0,0,6.95,3,0,4,0
2016,4,8,2016-04-08,942.606,"BLANCHARD 2 SSW, OK US",22.4,22.2,7.2,7.2,39.74,8825,2.421,60,405056.293,5691356.5,28,72.62,19.76,41.37,39.41,12.41,0.07,8,2.69,17.32,9.22,0,4.99,2.28,1172.34,22.99,14.7,20,5,0,0,0,3.6,3,0,5,0
2016,4,9,2016-04-09,954.26,"BLANCHARD 2 SSW, OK US",0,23.9,7.2,8.3,40.46,8825,2.421,60,405056.293,5691356.5,28,84.8,42.26,61.38,-996,25.55,0.07,13.39,6.41,34.2,18.1,0,9.08,4.93,1021.3,17.25,15.55,20,5,0,0,0,4.15,3,1,6,1
2016,4,10,2016-04-10,1001.692,"BLANCHARD 2 SSW, OK US",0,23.3,8.3,13.9,40.46,8825,2.421,60,405056.293,5691356.5,28,100,35.71,78.47,46.74,37.18,1.09,11.99,5.68,55.74,29.17,0.45,8.01,4.49,958.95,19.17,15.8,20,5,0,0,0,6.95,3,1,7,1
2016,4,11,2016-04-11,946.731,"BLANCHARD 2 SSW, OK US",11.4,30.6,12.8,12.8,40.46,8825,2.421,60,405056.293,5691356.5,28,100,65.07,85.3,44.68,29.37,1.21,12.13,6.47,36.46,19.89,0,7.65,4.75,700.94,10.18,21.7,20,5,0,1.7,0,6.4,3,0,1,0
2016,4,12,2016-04-12,954.545,"BLANCHARD 2 SSW, OK US",22.4,22.8,11.1,13.9,42.12,8825,2.421,60,405056.293,5691356.5,28,99.2,47.93,74.19,42.74,13.37,0.07,6.77,2.68,17.17,8.97,0,4.26,1.89,1169.7,15.91,16.95,20,5,0,0,0,6.95,3,0,2,0
2016,4,13,2016-04-13,962.686,"BLANCHARD 2 SSW, OK US",6.1,20,12.2,13.3,41.7,8825,2.421,60,405056.293,5691356.5,28,100,72.06,91.21,-996,12.12,0.07,6.65,2.44,16.15,8.36,0,4.42,1.87,837.76,15.73,16.1,20,5,0,0,0,6.65,3,0,3,0
2016,4,14,2016-04-14,970.207,"BLANCHARD 2 SSW, OK US",0,16.7,8.3,8.3,41.45,8825,2.421,60,405056.293,5691356.5,28,100,73.77,93.35,45.97,16.27,1.55,7.91,3.36,21.05,11.31,0,5.07,2.61,864.98,12.56,12.5,20,5,0,0,0,4.15,3,0,4,0
2016,4,15,2016-04-15,939.966,"BLANCHARD 2 SSW, OK US",0,20.6,8.3,11.1,40.4,8825,2.421,60,405056.293,5691356.5,28,100,60.82,83.86,47.04,24.2,3.77,15.24,5.42,33.76,17.11,0.47,10.27,4.16,1054.67,22.06,14.45,20,5,0,0,0,5.55,3,0,5,0
2016,4,16,2016-04-16,921.011,"BLANCHARD 2 SSW, OK US",0,23.3,11.1,14.4,39.74,8825,2.421,60,405056.293,5691356.5,28,100,78.97,90.85,-996,28.16,2.38,17.1,4.88,38.81,19.93,0.51,11.67,3.6,215.68,3.44,17.2,20,5,0,0,0,7.2,3,1,6,1
2016,4,17,2016-04-17,947.935,"BLANCHARD 2 SSW, OK US",36.8,20,14.4,16.1,39.74,8825,2.421,60,405056.293,5691356.5,28,100,88.5,96.38,-996,24.76,1.28,9.07,4.14,33.69,15.25,0.18,6.35,3.41,570.01,5.81,17.2,20,5,0,0,0,8.05,3,1,7,1
2016,4,18,2016-04-18,928.621,"BLANCHARD 2 SSW, OK US",37.6,23.9,10.6,10.6,39.74,8825,2.421,60,405056.293,5691356.5,28,98.2,67.12,85.16,45.19,24.07,1.33,10.58,4.63,29.37,19.01,0,7.54,4.25,1044.13,22.18,17.25,20,5,0,0,0,5.3,3,0,1,0
2016,4,19,2016-04-19,949.253,"BLANCHARD 2 SSW, OK US",13.5,20,10.6,13.9,40.88,8825,2.421,60,405056.293,5691356.5,28,100,71.85,93.98,-996,31.38,0.36,8.02,3.91,46.91,24.45,0,5.12,3.16,859.71,10.81,15.3,20,5,0,0,0,6.95,3,0,2,0
2016,4,20,2016-04-20,948.951,"BLANCHARD 2 SSW, OK US",22.1,20,11.1,11.1,42.72,8825,2.421,60,405056.293,5691356.5,28,99.5,60.68,86.27,-996,20.13,1.38,8.67,4.03,24.4,16.09,0,6.23,3.26,1168.83,19,15.55,20,5,0,0,0,5.55,3,0,3,0
2016,4,21,2016-04-21,947.597,"BLANCHARD 2 SSW, OK US",0,22.2,11.1,11.7,43.18,8825,2.421,60,405056.293,5691356.5,28,100,39.83,75.57,-996,15.2,0.19,7.71,3.77,20.89,12.18,0,5.26,3.92,1001.98,28.03,16.65,20,5,0,0,0,5.85,3,0,4,0
2016,4,22,2016-04-22,956.796,"BLANCHARD 2 SSW, OK US",0,21.1,10.6,11.1,42.76,8825,2.421,60,405056.293,5691356.5,28,97.9,27.13,65.58,48.08,8.8,0.9,4.99,1.74,10.6,6.26,0,2.61,1.31,998.46,28.85,15.85,20,5,0,0,0,5.55,3,0,5,0
2016,4,23,2016-04-23,1016.793,"BLANCHARD 2 SSW, OK US",0,24.4,11.1,12.8,41.67,8825,2.421,60,405056.293,5691356.5,28,97.4,30.87,64.78,-996,22.32,0.08,11.6,5.64,30.47,14.84,0,7.05,4.29,999.34,28.88,17.75,20,5,0,0,0,6.4,3,1,6,1
2016,4,24,2016-04-24,1024.609,"BLANCHARD 2 SSW, OK US",0,26.7,12.8,12.8,41.67,8825,2.421,60,405056.293,5691356.5,28,95.4,47.8,71.14,-996,26.6,5.77,16.62,4.97,36.01,17.65,2.57,10.86,3.78,1063.45,27.09,19.75,20,5,0,0,0,6.4,3,1,7,1
2016,4,25,2016-04-25,1095.628,"BLANCHARD 2 SSW, OK US",0,26.1,12.8,18.9,41.67,8825,2.421,60,405056.293,5691356.5,28,100,22.32,67.44,-996,17.78,5.83,11.29,2.23,23.67,12.58,3.59,7.31,1.78,990.56,28.67,19.45,20,5,0,0,0,9.45,3,0,1,0
2016,4,26,2016-04-26,1071.733,"BLANCHARD 2 SSW, OK US",0,29.4,18.9,21.7,42.52,8825,2.421,60,405056.293,5691356.5,28,100,39.44,81.92,-996,19.73,0.61,11.01,4.85,28.21,13.16,0,7.01,3.52,1040.61,19.49,24.15,20,5,0,4.15,0,10.85,4,0,2,0
2016,4,27,2016-04-27,981.016,"BLANCHARD 2 SSW, OK US",16.5,26.1,12.2,13.3,45.29,8825,2.421,60,405056.293,5691356.5,28,100,26.86,69.01,46.58,21.3,2.03,8.87,4.26,26.37,17.01,0,6.14,4.24,993.19,29.05,19.15,20,5,0,0,0,6.65,3,0,3,0
2016,4,28,2016-04-28,990.323,"BLANCHARD 2 SSW, OK US",0,24.4,13.3,13.3,46.03,8825,2.421,60,405056.293,5691356.5,28,96.7,44.85,71.84,-996,21.32,6.54,13.1,3.77,28.57,13.99,1.92,7.62,3.25,982.66,-996,18.85,20,5,0,0,0,6.65,3,0,4,0
2016,4,29,2016-04-29,902.661,"BLANCHARD 2 SSW, OK US",3,24.4,13.3,13.9,45.98,8825,2.421,60,405056.293,5691356.5,28,99.4,73.39,87.31,-996,28.92,7.12,15.22,3.89,38.72,23.47,4.46,10.58,3.89,1015.15,14.24,18.85,20,5,0,0,0,6.95,3,0,5,0
2016,4,30,2016-04-30,936.361,"BLANCHARD 2 SSW, OK US",22.9,24.4,12.8,12.8,44.75,8825,2.421,60,405056.293,5691356.5,28,97.5,34.36,66.05,39.92,17.32,1.52,9.24,3.04,21.47,13.72,1.15,7.1,2.46,996.71,29.17,18.6,20,5,0,0,0,6.4,3,1,6,1
2016,5,1,2016-05-01,953.32,"BLANCHARD 2 SSW, OK US",0,22.8,8.9,8.9,44.75,8735,2.508,55,414277.209,5812667.67,24,81.2,41.25,62.42,41.26,22.41,6.02,14.58,3.28,28.57,18.16,3.77,11.25,2.8,1059.06,21.16,15.85,20,5,0,0,0,4.45,3,1,7,1
2016,5,2,2016-05-02,947.092,"BLANCHARD 2 SSW, OK US",0,22.2,7.8,8.3,44.75,8735,2.508,55,414277.209,5812667.67,24,95.9,30.1,64.79,39.29,18.32,4.45,9.81,3.4,26.6,15.35,1.86,7.18,3.65,1124.04,29.17,15,20,5,0,0,0,4.15,3,0,1,0
2016,5,3,2016-05-03,949.352,"BLANCHARD 2 SSW, OK US",0,18.9,8.3,8.3,43.65,8735,2.508,55,414277.209,5812667.67,24,97.4,32.51,72.09,41.71,26.06,2,6.95,3.53,33.69,21.36,0,4.24,3.51,1069.59,20.39,13.6,20,5,0,0,0,4.15,3,0,2,0
2016,5,4,2016-05-04,981.84,"BLANCHARD 2 SSW, OK US",0,20,6.1,7.2,43.77,8735,2.508,55,414277.209,5812667.67,24,96.9,17.75,58.64,41.32,14.96,3.44,8.25,2.69,21.85,12.75,0.82,5.37,3.07,1011.64,-996,13.05,20,5,0,0,0,3.6,3,0,3,0
2016,5,5,2016-05-05,1005.137,"BLANCHARD 2 SSW, OK US",0,27.8,7.2,9.4,44.33,8735,2.508,55,414277.209,5812667.67,24,92,23.58,54.43,-996,10.3,0.07,6.18,2.57,18.57,6.85,0,3.46,2.08,996.71,29.38,17.5,20,5,0,0,0,4.7,3,0,4,0
2016,5,6,2016-05-06,1030.401,"BLANCHARD 2 SSW, OK US",0,27.2,9.4,11.1,44.58,8735,2.508,55,414277.209,5812667.67,24,89.6,26.23,54.26,-996,20.96,2.4,11.69,4.39,27.34,13.91,0,7.13,3.62,998.46,29.04,18.3,20,5,0,0,0,5.55,3,0,5,0
2016,5,7,2016-05-07,1022.929,"BLANCHARD 2 SSW, OK US",0,16.7,11.1,14.4,43.45,8735,2.508,55,414277.209,5812667.67,24,89.2,25.64,57.08,-996,28.21,5.7,15.49,6.44,36.39,18.88,2.73,9.94,4.69,1062.57,26.52,13.9,20,5,0,0,0,7.2,3,1,6,1
2016,5,8,2016-05-08,995.304,"BLANCHARD 2 SSW, OK US",0,27.2,14.4,16.7,43.45,8735,2.508,55,414277.209,5812667.67,24,92.6,46.07,70.66,-996,36.33,2.66,15.84,4.65,47.13,25.68,0.14,10.42,3.38,1068.72,24.71,20.8,20,5,0,0.800000000000001,0,8.35,3,1,7,1
2016,5,9,2016-05-09,996.153,"BLANCHARD 2 SSW, OK US",0,25,16.7,17.8,43.45,8735,2.508,55,414277.209,5812667.67,24,94.5,11.94,48.82,-996,30.42,2.88,14.05,6.98,40.2,21.18,1.38,9.42,5.53,1027.44,28.29,20.85,20,5,0,0.850000000000001,0,8.9,3,0,1,0
2016,5,10,2016-05-10,1202.164,"BLANCHARD 2 SSW, OK US",0,32.8,17.8,18.9,44.68,8735,2.508,55,414277.209,5812667.67,24,89.7,10.65,45.39,-996,25.61,1.1,11.45,5.82,37.04,17.12,0,7.57,4.67,1009,30.2,25.3,20,5,0,5.3,0,9.45,3,0,2,0
2016,5,11,2016-05-11,1160.903,"BLANCHARD 2 SSW, OK US",0,30,11.7,14.4,46.21,8735,2.508,55,414277.209,5812667.67,24,91.7,36.1,57.76,-996,21.56,1.06,12.53,4.03,31.05,15.04,0.34,8.76,3.46,988.8,27.79,20.85,20,5,0,0.850000000000001,0,7.2,3,0,3,0
2016,5,12,2016-05-12,1071.637,"BLANCHARD 2 SSW, OK US",1.8,30,14.4,16.7,46.64,8735,2.508,55,414277.209,5812667.67,24,86.8,24.74,53.15,-996,37.2,1.69,11.55,5.3,46.84,29.68,0,7.15,4.6,1050.27,28.8,22.2,20,5,0,2.2,0,8.35,3,0,4,0
2016,5,13,2016-05-13,1075.413,"BLANCHARD 2 SSW, OK US",0,29.4,15,15.6,46.22,8735,2.508,55,414277.209,5812667.67,24,88.1,34.7,61.38,-996,23.2,0.8,11.38,4.62,33.62,14.96,0,7.43,4.06,994.95,26.66,22.2,20,5,0,2.2,0,7.8,3,0,5,0
2016,5,14,2016-05-14,901.706,"BLANCHARD 2 SSW, OK US",0,27.8,15.6,16.7,47.72,8735,2.508,55,414277.209,5812667.67,24,86.9,35.51,55.72,-996,27.11,3.4,15.74,7.08,37.63,17.18,0,10.01,5.24,903.62,18.46,21.7,20,5,0,1.7,0,8.35,3,1,6,1
2016,5,15,2016-05-15,913.137,"BLANCHARD 2 SSW, OK US",0,18.3,10,12.8,47.72,8735,2.508,55,414277.209,5812667.67,24,98,47.55,76.44,-996,12.18,1.76,6.91,1.98,16.52,8.01,0.76,4.13,1.51,293.83,4.85,14.15,20,5,0,0,0,6.4,3,1,7,1
2016,5,16,2016-05-16,948.608,"BLANCHARD 2 SSW, OK US",0,19.4,12.8,12.8,47.72,8735,2.508,55,414277.209,5812667.67,24,100,57.15,85.45,-996,20.69,6.14,13.44,3.71,27.04,14.1,2.87,8.84,2.87,936.99,16.44,16.1,20,5,0,0,0,6.4,3,0,1,0
2016,5,17,2016-05-17,916.022,"BLANCHARD 2 SSW, OK US",21.6,23.3,12.8,13.9,48.29,8735,2.508,55,414277.209,5812667.67,24,100,79.95,92.3,-996,25.41,0.26,13.75,4.9,31.05,18.86,0,9.48,4,784.19,9.55,18.05,20,5,0,0,0,6.95,3,0,2,0
2016,5,18,2016-05-18,914.677,"BLANCHARD 2 SSW, OK US",0,16.7,11.1,12.2,48.12,8735,2.508,55,414277.209,5812667.67,24,94.3,56.68,79.11,-996,16.57,0.19,9.69,3.28,21.47,10.78,0,6.34,2.37,1080.13,21.51,13.9,20,5,0,0,0,6.1,3,0,3,0
2016,5,19,2016-05-19,913.402,"BLANCHARD 2 SSW, OK US",0,17.8,10,13.3,48.16,8735,2.508,55,414277.209,5812667.67,24,100,83.2,94.84,-996,11.29,0.08,4.31,1.82,15.42,7.2,0,2.33,1.39,608.83,7.78,13.9,20,5,0,0,0,6.65,3,0,4,0
2016,5,20,2016-05-20,936.423,"BLANCHARD 2 SSW, OK US",5.8,18.9,13.3,13.3,47.67,8735,2.508,55,414277.209,5812667.67,24,100,63.36,84.78,-996,13.6,0.07,7.98,3.66,19.57,9.91,0,5.25,2.81,987.05,19.07,16.1,20,5,0,0,0,6.65,3,0,5,0
2016,5,21,2016-05-21,1032.31,"BLANCHARD 2 SSW, OK US",0,31.1,13.3,14.4,48.12,8735,2.508,55,414277.209,5812667.67,24,95.6,61.86,82.34,-996,22.64,8.15,14.55,2.86,29.66,14.95,5.93,9.8,1.96,988.8,18.29,22.2,20,5,0,2.2,0,7.2,3,1,6,1
2016,5,22,2016-05-22,1088.936,"BLANCHARD 2 SSW, OK US",0,26.7,14.4,19.4,48.12,8735,2.508,55,414277.209,5812667.67,24,100,64.91,86.65,-996,37.07,9.21,15.84,4.13,62.7,29.37,5.76,10.65,3.15,1019.54,13.66,20.55,20,5,0,0.550000000000001,0,9.7,3,1,7,1
2016,5,23,2016-05-23,1036.508,"BLANCHARD 2 SSW, OK US",38.9,27.8,17.2,18.3,48.12,8735,2.508,55,414277.209,5812667.67,24,100,70.87,87.71,-996,27.85,3.1,17.25,4.84,35.66,19.46,1.92,12.06,3.86,1102.09,22.9,22.5,20,5,0,2.5,0,9.15,3,0,1,0
2016,5,24,2016-05-24,1190.107,"BLANCHARD 2 SSW, OK US",0,28.9,18.3,21.1,48.04,8735,2.508,55,414277.209,5812667.67,24,99.2,58.88,81.48,-996,24.43,4.55,16.21,3.54,33.11,17.78,2.3,11.18,2.82,1067.84,21.71,23.6,20,5,0,3.6,0,10.55,4,0,2,0
2016,5,25,2016-05-25,1264.431,"BLANCHARD 2 SSW, OK US",0,30,21.1,23.3,49.1,8735,2.508,55,414277.209,5812667.67,24,98.2,35.03,74.96,-996,20.98,7.7,15.13,2.66,26.96,14.61,4.58,10.8,2.21,991.44,28.06,25.55,20,5,0,5.55,0,11.65,4,0,3,0
2016,5,26,2016-05-26,1201.994,"BLANCHARD 2 SSW, OK US",0,31.1,23.3,23.9,49,8735,2.508,55,414277.209,5812667.67,24,100,44.19,77.15,-996,33.38,6.3,18.11,6.18,42.97,24,3.85,12.88,4.73,1052.03,25.61,27.2,20,5,0,7.2,0,11.95,4,0,4,0
